ICS_ID,ORG_Entity,Lemma_Entity,Suspicious,Lemma_Cleaned,Matched_Category
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,Mostostal Warszawa,mostostal warszawa,False,mostostal warszawa,Company / Business
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,CEN,cena,False,cena,Education (non-university)
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,Europejskim Komitecie Normalizacyjnym,europejski komitet normalizacyjny,False,europejski komitet normalizacyjny,International Organization / EU
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,Polskiego Komitetu Normalizacji,polski komitet normalizacja,False,polski komitet normalizacja,Government / Public Administration
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,PKN,pon,False,pon,Government / Public Administration
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,PRz,pra1,False,pra1,Other / Unclear
3eece28c-b033-4076-a4e6-3cacf1df9592,Polskim Radiu Zachód,polski radio zachód,False,polski radio zachód,Media / Publishing
3eece28c-b033-4076-a4e6-3cacf1df9592,Radia Zachód,radio zachód,False,radio zachód,Media / Publishing
3eece28c-b033-4076-a4e6-3cacf1df9592,Radiu Gorzów,radio gorzów,False,radio gorzów,Media / Publishing
3ef14533-31ca-43b6-bf81-17df717c89ed,SGGW,szgodo,False,szgodo,Other / Unclear
3f336ae5-404a-4314-b824-30663f9d7b4d,Polskiego Stowarzyszenia Montessori,polski stowarzyszenie montessori,False,polski stowarzyszenie montessori,NGO / Association / Foundation
3f336ae5-404a-4314-b824-30663f9d7b4d,Polskie Stowarzyszenie Montessori,polski stowarzyszenie montessori,False,polski stowarzyszenie montessori,NGO / Association / Foundation
3f336ae5-404a-4314-b824-30663f9d7b4d,Montessori,montessori,False,montessori,Education (non-university)
3f815e8d-4630-47ab-8ce7-f24dfa1a7724,INMEL,inmel,False,inmel,Other / Unclear
3f815e8d-4630-47ab-8ce7-f24dfa1a7724,Streamsoft,streamsoft,False,streamsoft,Company / Business
3f815e8d-4630-47ab-8ce7-f24dfa1a7724,StreamSoft,streamsoft,False,streamsoft,Company / Business
3f850c70-2025-43f0-9203-10883c32e8b8,Departamentu bezpieczeństwa Weterynaryjnego,departament bezpieczeństwo weterynaryjny,False,departament bezpieczeństwo weterynaryjny,Military / Defense / Security
3f850c70-2025-43f0-9203-10883c32e8b8,Zakład Akwakultury,zakład akwakultura,False,zakład akwakultura,Cultural Institution / Arts
3f850c70-2025-43f0-9203-10883c32e8b8,Polskiego Towarzystwa Rybackiego,polski towarzystwo rybacki,False,polski towarzystwo rybacki,NGO / Association / Foundation
3f850c70-2025-43f0-9203-10883c32e8b8,Departamentu Rybołówstwa,departament rybołówstwo,False,departament rybołówstwo,Government / Public Administration
3f89abba-ed4e-4acb-81ce-2cb827ddf732,Szkół,szkoła,False,szkoła,Education (non-university)
3f89abba-ed4e-4acb-81ce-2cb827ddf732,SMP,sil,False,sil,Other / Unclear
3f89abba-ed4e-4acb-81ce-2cb827ddf732,Szkoły,szkoła,False,szkoła,Education (non-university)
3faaf119-6ffe-4089-9c84-3a172079b146,Gminnego Ośrodka Kultury,gminny ośrodek kultura,False,gminny ośrodek kultura,Cultural Institution / Arts
3faaf119-6ffe-4089-9c84-3a172079b146,Biurem Promocji UJ,biuro promocja uno,False,biuro promocja uno,Other / Unclear
3faf2403-f6cf-48f6-9449-ce07803d9f53,Polska Izbę Lnu i Konopi,polski izba len i konopi,False,polski izba len i konopi,Government / Public Administration
3faf2403-f6cf-48f6-9449-ce07803d9f53,MODLEN,modlen,False,modlen,Company / Business
3faf2403-f6cf-48f6-9449-ce07803d9f53,IWNiRZ-PIB,iwnirz - pib,False,iwnirz - pib,Other / Unclear
3faf2403-f6cf-48f6-9449-ce07803d9f53,EKOTEX,ekotex,False,ekotex,Company / Business
4000a2af-26fe-4ef5-8970-6d0198798af0,OZAS-ESAB,ozas - esab,False,ozas - esab,Company / Business
4030fbbb-4e63-408f-9357-7118d1bf072b,Youtube,youtube,False,youtube,Media / Publishing
40809025-43c7-4264-bc61-4efea701b65d,E. Skrzypek,e . skrzypek,False,e . skrzypek,Other / Unclear
40809025-43c7-4264-bc61-4efea701b65d,PEC,pec,False,pec,Company / Business
40809025-43c7-4264-bc61-4efea701b65d,FŁT,fłtęka_,True,fłtęka_,Company / Business
40809025-43c7-4264-bc61-4efea701b65d,International School for Social and Business Studies,international school forówna social and business studies,False,international school forówna social and business studies,International Organization / EU
40809025-43c7-4264-bc61-4efea701b65d,Konsulting,konsulting,False,konsulting,Other / Unclear
40809025-43c7-4264-bc61-4efea701b65d,INoZiJ,inozij,False,inozij,Other / Unclear
40809025-43c7-4264-bc61-4efea701b65d,ToKnowPress,toknowpress,False,toknowpress,Media / Publishing
40809025-43c7-4264-bc61-4efea701b65d,Mostostal,mostostal,False,mostostal,Company / Business
41155b40-7c53-49da-8f0f-5c3e7a6efb37,Europejską Agencję Środowiska,europejską agencja środowisko,False,europejską agencja środowisko,International Organization / EU
41155b40-7c53-49da-8f0f-5c3e7a6efb37,EEA,eea,False,eea,International Organization / EU
41368b4e-7be0-4d37-8667-9d1ee95b5586,Ministerstwa Cyfryzacji,ministerstwo cyfryzacja,False,ministerstwo cyfryzacja,Government / Public Administration
4149fe89-cf44-4bb6-8de3-8dcf4cc7c499,Wojewódzkiej Rady Dialogu Społecznego,wojewódzka rada dialog społeczny,False,wojewódzka rada dialog społeczny,Government / Public Administration
4149fe89-cf44-4bb6-8de3-8dcf4cc7c499,Śląskiej Izby Lekarskiej,śląsko izba lekarski,False,śląsko izba lekarski,Government / Public Administration
416e027a-6f05-4cc3-a66e-f0d5907afc78,Urzędzie Miasta Częstochowa,urząd miasto częstochowa,False,urząd miasto częstochowa,Government / Public Administration
419cc077-524a-4ce0-8fd1-17f5079b6a96,EUROPOLU,europol,False,europol,International Organization / EU
419cc077-524a-4ce0-8fd1-17f5079b6a96,EUROJUSTU,eurojust,False,eurojust,International Organization / EU
42069e25-6dea-4e48-8e6f-badb6ee3bfb1,SGGW,szgodo,False,szgodo,Other / Unclear
42069e25-6dea-4e48-8e6f-badb6ee3bfb1,CNH,cnoty,False,cnoty,Company / Business
42069e25-6dea-4e48-8e6f-badb6ee3bfb1,Usarya Polska,usarya polski,False,usarya polski,Company / Business
42069e25-6dea-4e48-8e6f-badb6ee3bfb1,CNH Industrial,cnoty industrial,False,cnoty industrial,Company / Business
42069e25-6dea-4e48-8e6f-badb6ee3bfb1,Andersen Steel,andersen steel,False,andersen steel,Company / Business
42601d33-e841-48a0-9dc1-f94b407880c0,Haxon Telecom,haxon teleco,False,haxon teleco,Company / Business
42601d33-e841-48a0-9dc1-f94b407880c0,Emerline,emerline,False,emerline,Company / Business
42601d33-e841-48a0-9dc1-f94b407880c0,PGNiG,pgnig,False,pgnig,Company / Business
42601d33-e841-48a0-9dc1-f94b407880c0,Poznańskie Centrum Superkomputerowo-Sieciowe,poznański centrum superkomputerowo - sieciowe,False,poznański centrum superkomputerowo - sieciowe,Government / Public Administration
42601d33-e841-48a0-9dc1-f94b407880c0,PCSS,pastd_ac,True,pastd_ac,Government / Public Administration
42601d33-e841-48a0-9dc1-f94b407880c0,WSIZ,wsiz,False,wsiz,Other / Unclear
428fc0f8-c16e-4d48-b9d7-2143fb358645,AGH,agh,False,agh,Other / Unclear
428fc0f8-c16e-4d48-b9d7-2143fb358645,Bejot,bejot,False,bejot,Company / Business
428fc0f8-c16e-4d48-b9d7-2143fb358645,Konsorcjum Podmiotów Kluczowych Technologii Drzewnych i Leśnych,konsorcjum podmiot kluczowy technologia drzewnych i leśny,False,konsorcjum podmiot kluczowy technologia drzewnych i leśny,Company / Business
428fc0f8-c16e-4d48-b9d7-2143fb358645,Nowy Styl,nowy styl,False,nowy styl,Company / Business
428fc0f8-c16e-4d48-b9d7-2143fb358645,NCBR,nibroniczy,False,nibroniczy,Government / Public Administration
42c24087-f685-4558-8db4-f254d8dc5d8c,PBŚ,pbś,False,pbś,Other / Unclear
42c50e52-62e2-40e4-9cfc-f377ee064362,Państwowy Fundusz Rehabilitacji Osób Niepełnosprawnych,państwowy fundusz rehabilitacja osoba niepełnosprawny,False,państwowy fundusz rehabilitacja osoba niepełnosprawny,Government / Public Administration
42c50e52-62e2-40e4-9cfc-f377ee064362,Komisji Nadzwyczajnej,komisja nadzwyczajnej,False,komisja nadzwyczajnej,Government / Public Administration
42c50e52-62e2-40e4-9cfc-f377ee064362,Państwowa Inspekcja Pracy,państwowy inspekcja praca,False,państwowy inspekcja praca,Government / Public Administration
42c50e52-62e2-40e4-9cfc-f377ee064362,UKW,ukwa,False,ukwa,Other / Unclear
42ce37cb-b46b-4f59-9d89-a0d895aeefd3,BWA Katowice,bwa katowice,False,bwa katowice,Cultural Institution / Arts
42ce37cb-b46b-4f59-9d89-a0d895aeefd3,Radiu Kraków,radio krak,False,radio krak,Media / Publishing
43009a39-244b-4abf-bc16-0b994f5bb0b0,GEECT,geect,False,geect,NGO / Association / Foundation
431e687d-c3c2-4eaa-a848-7ca3c665a5c3,Muzeum Piśmiennictwa i Muzyki Kaszubsko-Pomorskiej,muzeum piśmiennictwo i muzyka kaszubsko - pomorski,False,muzeum piśmiennictwo i muzyka kaszubsko - pomorski,Cultural Institution / Arts
431ea001-77ef-44fc-ba36-f3204e708cd0,Muzeum,muzeum,False,muzeum,Cultural Institution / Arts
431ea001-77ef-44fc-ba36-f3204e708cd0,Rady Europy,rada europa,False,rada europa,Government / Public Administration
431ea001-77ef-44fc-ba36-f3204e708cd0,Konsorcjum E-RIHS.pl,konsorcjum e-rihs.pl,False,konsorcjum e-rihs.pl,International Organization / EU
4358a161-8b5a-443d-9fa7-02cfb7165f59,Europejskiego Funduszu Rozwoju Regionalnego,europejski fundusz rozwój regionalny,False,europejski fundusz rozwój regionalny,Government / Public Administration
4358a161-8b5a-443d-9fa7-02cfb7165f59,Samorząd Województwa Opolskiego,samorząd województwo opolski,False,samorząd województwo opolski,Government / Public Administration
4358a161-8b5a-443d-9fa7-02cfb7165f59,Unii Europejskiej,unia europejski,False,unia europejski,International Organization / EU
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,J.Clinical Medicine,j .clinical medicine,False,j .clinical medicine,Media / Publishing
437ff8ab-35f7-4cda-bd81-87991985ecb5,Śląska Szkoła Ćwiczeń,śląsko szkoła ćwiczenie,False,śląsko szkoła ćwiczenie,Education (non-university)
437ff8ab-35f7-4cda-bd81-87991985ecb5,UM Katowice,um katowice,False,um katowice,Other / Unclear
438c08dc-cf83-4d77-afd1-4f6cadeb4dfe,KGHM,kghm,False,kghm,Company / Business
438c08dc-cf83-4d77-afd1-4f6cadeb4dfe,KGHM Zakłady Górnicze Lubin,kghm zakład górnicze lubin,False,kghm zakład górnicze lubin,Company / Business
438c08dc-cf83-4d77-afd1-4f6cadeb4dfe,PGG-Marcel,pgg-marcel,False,pgg-marcel,Company / Business
43c56f3c-a477-4256-9d0d-db6c7477d960,BAAD Games Studio,baad games studio,False,baad games studio,Company / Business
43c56f3c-a477-4256-9d0d-db6c7477d960,Baad Games Studio,baad games studio,False,baad games studio,Company / Business
43f84bb2-767d-4e62-8e28-897fc7011895,TOK FM,tok fektometr_pici,True,tok FM,Media / Publishing
43f84bb2-767d-4e62-8e28-897fc7011895,NCN,nonownaika,False,nonownaika,Government / Public Administration
43f870ae-2177-474e-a6bf-197c9722d849,Polskiego Towarzystwa Nadciśnienia Tętniczego,polski towarzystwo nadciśnienie tętniczy,False,polski towarzystwo nadciśnienie tętniczy,NGO / Association / Foundation
441a0f81-5b79-4373-8609-4727e922441c,MEN,meder_a,True,meder_a,Government / Public Administration
443290da-d1bd-4e88-8e09-266e0cf3f57a,Mode-Locked Technology,mode - locked technology,False,mode - locked technology,Company / Business
443290da-d1bd-4e88-8e09-266e0cf3f57a,IChF,ichfpytuma,False,ichfpytuma,Other / Unclear
443290da-d1bd-4e88-8e09-266e0cf3f57a,Polgenix,polgenix,False,polgenix,Company / Business
4443bdd1-801d-4764-b0c6-49e46e96760f,NCBJ,ncbj,False,ncbj,Other / Unclear
4443bdd1-801d-4764-b0c6-49e46e96760f,MKiŚ,mkiś,False,mkiś,Government / Public Administration
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,Tauron Wytwarzanie S.A.,tauron wytwarzać s.a .,False,tauron wytwarzać s.a.,Company / Business
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,Elektrociepłowni Elbląg,elektrociepłownia elbląg,False,elektrociepłownia elbląg,Company / Business
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,Elektrowni Łagisza,elektrownia łagisz,False,elektrownia łagisz,Company / Business
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,Elektrowni Siersza,elektrownia siersz,False,elektrownia siersz,Company / Business
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,PCz,pcz,False,pcz,Other / Unclear
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,Spółka,spółka,False,spółka,Company / Business
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,Fortum S.A.,fortum s.a .,False,fortum s.a.,Company / Business
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Policji,policja,False,policja,Military / Defense / Security
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,CS Żandarmerii Wojskowej,ct_pept żandarmerii wojskowy,True,ct_pept żandarmerii wojskowy,Military / Defense / Security
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Centralnego Biura Śledczego Policji,centralny biuro śledczy policja,False,centralny biuro śledczy policja,Military / Defense / Security
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,KG Policji,kilogram policja,False,kilogram policja,Military / Defense / Security
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Żandarmerii Wojskowej,żandarmerii wojskowy,False,żandarmerii wojskowy,Military / Defense / Security
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Biura Ruchu Drogowego KGP,biuro ruch drogowy kiliądd,False,biuro ruch drogowy kiliądd,Government / Public Administration
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,WSPol,wspol,False,wspol,Government / Public Administration
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Komend Wojewódzkich Policji,komend wojewódzki policja,False,komend wojewódzki policja,Government / Public Administration
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Komendy Stołecznej Policji,komenda stołeczny policja,False,komenda stołeczny policja,Military / Defense / Security
44ff9ca6-425e-4d38-aff2-753a7424b4c9,Ministerstwie Cyfryzacji,ministerstwo cyfryzacja,False,ministerstwo cyfryzacja,Government / Public Administration
44ff9ca6-425e-4d38-aff2-753a7424b4c9,Aiut,aiut,False,aiut,Company / Business
44ffefc6-696d-4cf1-bdb6-c653410c10c5,Kaiping,kaiping,False,kaiping,Company / Business
44ffefc6-696d-4cf1-bdb6-c653410c10c5,Kaiping Genuine,kaiping genuine,False,kaiping genuine,Company / Business
44ffefc6-696d-4cf1-bdb6-c653410c10c5,ChRL,chrtypuł,False,chrtypuł,Other / Unclear
44ffefc6-696d-4cf1-bdb6-c653410c10c5,VMIX,viix,False,viix,Company / Business
453bba2d-47af-46d1-b5a4-2e66dd769fe4,CIRCA,circa,False,circa,Other / Unclear
453bba2d-47af-46d1-b5a4-2e66dd769fe4,Polskiego Towarzystwa Epidemiologów i Lekarzy Chorób Zakaźnych,polski towarzystwo epidemiolog i lekarz choroba zakaźny,False,polski towarzystwo epidemiolog i lekarz choroba zakaźny,NGO / Association / Foundation
453d19ab-4606-4812-8981-d65dde39845d,Intermag,intermag,False,intermag,Company / Business
4574a136-18c3-4d12-b2b4-976fe0b06127,Ministerstwa Środowiska Czarnogóry i Rozwoju Obszarów Wiejskich,ministerstwo środowisko czarnogóry i rozwój obszar wiejski,False,ministerstwo środowisko czarnogóry i rozwój obszar wiejski,Government / Public Administration
4574a136-18c3-4d12-b2b4-976fe0b06127,Powiatowej Inspekcji Weterynaryjnej,powiatowy inspekcja weterynaryjny,False,powiatowy inspekcja weterynaryjny,Government / Public Administration
4574a136-18c3-4d12-b2b4-976fe0b06127,TPN,to_znaczy,True,to_znaczy,Government / Public Administration
4577a3ef-dacb-4920-a2cb-586615696b11,Ukraińskim Katolickim Uniwer.,ukraiński katolicki uniwer .,False,ukraiński katolicki uniwer .,Other / Unclear
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwer.,uniwer .,True,uniwer .,Other / Unclear
45aa0b0d-f2f4-4488-9cc5-81848b67a7c0,CERN,cerny,False,cerny,International Organization / EU
45aa0b0d-f2f4-4488-9cc5-81848b67a7c0,PWN,pod_wypiomen,True,pod_wypiomen,Media / Publishing
45d38bc4-1740-4e05-abca-310c5ee42f5f,CEMEX,cemex,False,cemex,Company / Business
45d38bc4-1740-4e05-abca-310c5ee42f5f,AGH,agh,False,agh,Other / Unclear
45efb912-26f4-4ffe-b8e8-0c0598795102,ZTSC,zMscep,False,zMscep,Other / Unclear
45efb912-26f4-4ffe-b8e8-0c0598795102,Funduszy Strukturalnych UE,fundusz strukturalny uet,False,fundusz strukturalny uet,International Organization / EU
45fe0112-61fd-46b5-a004-8bc7b7487637,Fundacja Autonomia,fundacja autonomia,False,fundacja autonomia,NGO / Association / Foundation
45fe0112-61fd-46b5-a004-8bc7b7487637,Komisji Europejskiej,komisja europejski,False,komisja europejski,Government / Public Administration
46116a43-1eb3-4e9b-9bf6-490c02f81195,LIT,litera,False,litera,Other / Unclear
4667d480-9e0e-4198-9921-3c895dd9c9aa,ORAFOL,orafol,False,orafol,Company / Business
4667d480-9e0e-4198-9921-3c895dd9c9aa,ORAFOL Group,orafol group,False,orafol group,Company / Business
4667d480-9e0e-4198-9921-3c895dd9c9aa,ORAFOL Europe GmbH,orafol europe gieb,False,orafol europe gieb,Company / Business
46a90e1b-ed7f-47cc-9f04-ee20024d561f,WAT,wat,False,wat,Military / Defense / Security
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Weibo,weibo,False,weibo,Media / Publishing
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Urzędu Marszałkowskiego Województwa Łódzkiego,urząd marszałkowski województwo łódzki,False,urząd marszałkowski województwo łódzki,Government / Public Administration
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Łódzkiej Specjalnej Strefy Ekonomicznej,łódzki specjalny strefa ekonomiczny,False,łódzki specjalny strefa ekonomiczny,Government / Public Administration
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,NCN,nonownaika,False,nonownaika,Government / Public Administration
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Wechat,wechat,False,wechat,Company / Business
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Hatrans,hatrans,False,hatrans,Company / Business
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Łódzka Specjalna Strefa Ekonomiczna,łódzki specjalny strefa ekonomiczna,False,łódzki specjalny strefa ekonomiczna,Government / Public Administration
4736f6ce-4453-4846-8594-d2b9cc483530,ZOETIS,zoetis,False,zoetis,Company / Business
4736f6ce-4453-4846-8594-d2b9cc483530,UPP,up_,True,up_,Other / Unclear
4736f6ce-4453-4846-8594-d2b9cc483530,Związku Hodowców Bydła Limousine,związek hodowca bydło limousine,False,związek hodowca bydło limousine,NGO / Association / Foundation
47471ab1-5230-464e-91ee-d00315040351,WUP,wup,False,wup,Other / Unclear
47471ab1-5230-464e-91ee-d00315040351,Ochotnicze Hufce Pracy,ochotnicze hufce praca,False,ochotnicze hufce praca,Government / Public Administration
475a7670-11cd-4d49-8fd2-f78bfda7b17b,Nanomaterials,nanomaterials,False,nanomaterials,Company / Business
475a7670-11cd-4d49-8fd2-f78bfda7b17b,Inspektorat Uzbrojenia Sił Zbrojnych RP,inspektorat uzbrojenie siła zbrojny roktóry,False,inspektorat uzbrojenie siła zbrojny rp,Government / Public Administration
47aa8371-444a-4c86-9611-ea9f2368ed3e,UEK,uek,False,uek,International Organization / EU
47aa8371-444a-4c86-9611-ea9f2368ed3e,Ministerstwo Rozwoju,ministerstwo rozwój,False,ministerstwo rozwój,Government / Public Administration
47aa8371-444a-4c86-9611-ea9f2368ed3e,PARP,parpycpa,False,parpycpa,Government / Public Administration
47aa8371-444a-4c86-9611-ea9f2368ed3e,Komisję Europejską,komisja europejską,False,komisja europejską,Government / Public Administration
47aa8371-444a-4c86-9611-ea9f2368ed3e,"Ministerstwo Rozwoju, Pracy i Technologii","ministerstwo rozwój , praca i technologia",False,"ministerstwo rozwój , praca i technologia",Government / Public Administration
47c7b593-f8d2-46d9-9e98-b3f3f9c2552e,Ministerstwa Cyfryzacji,ministerstwo cyfryzacja,False,ministerstwo cyfryzacja,Government / Public Administration
47f4981f-903c-4b1d-8f23-fec6118eefb1,Dyrekcję Generalną Lasów Państwowych,dyrekcja generalna las państwowy,False,dyrekcja generalna las państwowy,Government / Public Administration
47f4981f-903c-4b1d-8f23-fec6118eefb1,Straż Leśna,straż leśno,False,straż leśno,Military / Defense / Security
48049460-62fe-43fe-b3ef-19882fa93281,CTA,ce,False,ce,Company / Business
48049460-62fe-43fe-b3ef-19882fa93281,OAUJ,oauj,False,oauj,Other / Unclear
